"","dataSet","observation"
"10699","lines",-2.68182924946
"10700","lines",-2.68356061715
"10701","lines",-2.67119965644
"10702","lines",-2.67992127274
"10703","lines",-2.68832089025
"10704","lines",-2.68568536893
"10705","lines",-2.67680222036
"10706","lines",-2.6528822528
"10707","lines",-2.66184128554
"10708","lines",-2.68881103253
"10709","lines",-2.67842597105
"10710","lines",-2.68836984609
"10711","lines",-2.68037700284
"10712","lines",-2.68508128457
"10713","lines",-2.68819920653
"10714","lines",-2.67410129654
"10715","lines",-2.66764756636
"10716","lines",-2.67575420681
"10717","lines",-2.66568537534
"10718","lines",-2.68582244291
"10719","lines",-2.67400117422
"10720","lines",-2.66962866129
"10721","lines",-2.64404698215
"10722","lines",-2.64338030067
"10723","lines",-2.68203165422
"10724","lines",-2.67769279944
"10725","lines",-2.67641153279
"10726","lines",-2.68912142245
"10727","lines",-2.68458955019
"10728","lines",-2.68505774922
"10729","lines",-2.68532791907
"10730","lines",-2.68778505831
"10731","lines",-2.6815220192
"10732","lines",-2.68458866298
"10733","lines",-2.6829229028
"10734","lines",-2.67140780227
"10735","lines",-2.68063356475
"10736","lines",-2.68442605666
"10737","lines",-2.67443236905
"10738","lines",-2.68037612332
"10739","lines",-2.68105956491
"10740","lines",-2.66056442712
"10741","lines",-2.6724834337
"10742","lines",-2.68727098391
"10743","lines",-2.68831222912
"10744","lines",-2.68382840644
"10745","lines",-2.52569121551
"10746","lines",-2.62748885415
"10747","lines",-2.68721140849
"10748","lines",-2.67863290896
"10749","lines",-2.66648085731
"10750","lines",-2.44531280922
"10751","lines",-2.60150382435
"10752","lines",-2.68170714147
"10753","lines",-2.68080042712
"10754","lines",-2.68440632537
"10755","lines",-2.68005161902
"10756","lines",-2.6589574378
"10757","lines",-2.65907148734
"10758","lines",-2.68623261473
"10759","lines",-1.49977009951
"10760","lines",-2.65967185848
"10761","lines",-2.67446694423
"10762","lines",-2.6830199201
"10763","lines",-2.66291839775
"10764","lines",-2.68622975463
"10765","lines",-2.61126594324
"10766","lines",-2.65154947579
"10767","lines",-2.68571914188
"10768","lines",-2.65072055193
"10769","lines",-2.60717385658
"10770","lines",-1.48871806496
"10771","lines",-2.66494940445
"10772","lines",-2.66517060715
"10773","lines",-2.68627903002
"10774","lines",-2.67600106693
"10775","lines",-2.68596150717
"10776","lines",-2.68568428899
"10777","lines",-2.65391022851
"10778","lines",-2.68823814944
"10779","lines",-2.68137522793
"10780","lines",-1.7241044616
"10781","lines",-2.68029637211
"10782","lines",-1.49432326671
"10783","lines",-2.65408910973
"10784","lines",-2.68435829975
"10785","lines",-2.5897316104
"10786","lines",-2.6883756097
"10787","lines",-2.67919531874
"10788","lines",-2.66269703756
"10789","lines",-2.65176204619
"10790","lines",-2.67226425942
"10791","lines",-2.68689606661
"10792","lines",-2.04302276344
"10793","lines",-2.65910631455
"10794","lines",-2.64645947856
"10795","lines",-2.57343554031
"10796","lines",-2.4659006567
"10797","lines",-2.64076256297
"10798","lines",-2.64847666787
"10799","lines",-2.65780079714
"10800","lines",-1.99902176944
"10801","lines",-2.68873863996
"10802","lines",-2.6630917948
"10803","lines",-1.49497873207
"10804","lines",-1.49915538719
"10805","lines",-1.40202393008
"10806","lines",-2.6005092484
"10807","lines",-2.68467690257
"10808","lines",-2.44591452391
"10809","lines",-2.56372956439
"10810","lines",-2.57001485062
"10811","lines",-1.49884536077
"10812","lines",-2.65831323093
"10813","lines",-2.42469309576
"10814","lines",-2.60447956109
"10815","lines",-2.18721764287
"10816","lines",-2.68899826356
"10817","lines",-2.6772560831
"10818","lines",-2.61882187619
"10819","lines",-1.49982429332
"10820","lines",-1.49451732345
"10821","lines",-2.68204590473
"10822","lines",-1.85639771899
"10823","lines",-1.49882269108
"10824","lines",-2.67472912217
"10825","lines",-2.68622899433
"10826","lines",-1.69193961174
"10827","lines",-2.63532992409
"10828","lines",-1.42024624863
"10829","lines",-1.48990043728
"10830","lines",-1.49819000329
"10831","lines",-1.49679386649
"10832","lines",-2.66066864809
"10833","lines",-2.66001178389
"10834","lines",-1.49959581761
"10835","lines",-1.82332972142
"10836","lines",-2.41251114829
"10837","lines",-2.61809420077
"10838","lines",-2.5852117204
"10839","lines",-1.49823961602
"10840","lines",-2.46886656417
"10841","lines",-1.49978098559
"10842","lines",-2.68168944711
"10843","lines",-2.40445997622
"10844","lines",-1.49962122485
"10845","lines",-1.45198342962
"10846","lines",-1.48467705565
"10847","lines",-1.49028747603
"10848","lines",-2.02417229385
"10849","lines",-1.4966845446
"10850","lines",-1.88546124127
"10851","lines",-1.49322891672
"10852","lines",-2.14846708667
"10853","lines",-1.34758748871
"10854","lines",-1.4933867055
"10855","lines",-1.49114754973
"10856","lines",-2.26066439033
"10857","lines",-2.12886179632
"10858","lines",-1.47752901452
"10859","lines",-1.4999564385
"10860","lines",-1.49897780971
"10861","lines",-2.68597766564
"10862","lines",-1.46292492276
"10863","lines",-2.59734993684
"10864","lines",-1.49729533832
"10865","lines",-2.68324574002
"10866","lines",-1.45579491234
"10867","lines",-2.48177952863
"10868","lines",-2.12506467869
"10869","lines",-1.49970797171
"10870","lines",-2.42524189362
"10871","lines",-1.85100945159
"10872","lines",-2.68789078767
"10873","lines",-1.49596417102
"10874","lines",-2.4007677444
"10875","lines",-1.63881634197
"10876","lines",-1.56822846274
"10877","lines",-2.68900062347
"10878","lines",-2.15798100396
"10879","lines",-2.60891230911
"10880","lines",-2.67787468549
"10881","lines",-1.43150005959
"10882","lines",-2.40341221276
"10883","lines",-2.3849346192
"10884","lines",-2.68225514967
"10885","lines",-2.42207486369
"10886","lines",-1.97221879483
"10887","lines",-1.4824078941
"10888","lines",-1.49864768947
"10889","lines",-1.49882501064
"10890","lines",-2.45893760832
"10891","lines",-1.49180410382
"10892","lines",-1.61944853366
"10893","lines",-1.41882689168
"10894","lines",-1.47685671445
"10895","lines",-1.86062619025
"10896","lines",-1.78567988638
"10897","lines",-1.49061242069
"10898","lines",-1.49567129911
"10899","lines",-2.03778601522
"10900","lines",-1.45307559917
"10901","lines",-1.49213186287
"10902","lines",-1.47773658794
"10903","lines",-2.58713067006
"10904","lines",-1.49125515015
"10905","lines",-2.67540134885
"10906","lines",-1.48300923421
"10907","lines",-1.49675496018
"10908","lines",-2.32794287709
"10909","lines",-1.49938136429
"10910","lines",-1.65965409562
"10911","lines",-2.68119912858
"10912","lines",-1.49378237898
"10913","lines",-1.36042015308
"10914","lines",-1.48274472613
"10915","lines",-1.49936898604
"10916","lines",-1.49407463456
"10917","lines",-1.86452270134
"10918","lines",-2.65257977501
"10919","lines",-1.4862295097
"10920","lines",-2.0301533614
"10921","lines",-1.4938813783
"10922","lines",-2.29485965982
"10923","lines",-1.48040298509
"10924","lines",-2.19330372538
"10925","lines",-1.49756074017
"10926","lines",-1.74268703828
"10927","lines",-2.66333251413
"10928","lines",-1.47518146542
"10929","lines",-1.49992336708
"10930","lines",-2.68000308935
"10931","lines",-1.46811132159
"10932","lines",-2.51376202427
"10933","lines",-2.67632081075
"10934","lines",-1.46001062743
"10935","lines",-1.48338244794
"10936","lines",-1.49210033519
"10937","lines",-1.49862875859
"10938","lines",-1.49955189662
"10939","lines",-1.49945599854
"10940","lines",-1.49933759801
"10941","lines",-1.49445755631
"10942","lines",-2.68520100796
"10943","lines",-1.81260573838
"10944","lines",-2.68321256681
"10945","lines",-1.80623654625
"10946","lines",-2.63196583368
"10947","lines",-2.61007384923
"10948","lines",-1.49839503822
"10949","lines",-1.49779971439
"10950","lines",-2.65858006734
"10951","lines",-1.49997545434
"10952","lines",-1.47452817182
"10953","lines",-2.19534213304
"10954","lines",-1.49958877712
"10955","lines",-2.00342596094
"10956","lines",-2.1304149875
"10957","lines",-1.49875387057
"10958","lines",-1.49302675352
"10959","lines",-2.13460351656
"10960","lines",-1.49037504365
"10961","lines",-1.44124443331
"10962","lines",-1.49536416183
"10963","lines",-1.49769199516
"10964","lines",-2.15463714653
"10965","lines",-1.49303214479
"10966","lines",-1.69273010092
"10967","lines",-1.63052504209
"10968","lines",-1.63754929042
"10969","lines",-1.60528104961
"10970","lines",-1.49714893012
"10971","lines",-1.4988932264
"10972","lines",-1.96291929945
"10973","lines",-2.43555181661
"10974","lines",-1.49518827172
"10975","lines",-2.53405964987
"10976","lines",-1.49946749302
"10977","lines",-2.16731463095
"10978","lines",-1.49646007212
"10979","lines",-1.48746006867
"10980","lines",-1.48998479968
"10981","lines",-2.68081045677
"10982","lines",-1.49924181273
"10983","lines",-2.59924649006
"10984","lines",-1.48574911608
"10985","lines",-1.46151005449
"10986","lines",-1.80409013504
"10987","lines",-1.52421860972
"10988","lines",-1.48341550538
"10989","lines",-2.57127980768
"10990","lines",-1.42586093858
"10991","lines",-1.49475474807
"10992","lines",-2.13834960224
"10993","lines",-2.35617086888
"10994","lines",-1.92887704896
"10995","lines",-2.2496806125
"10996","lines",-1.48275410736
"10997","lines",-1.49507336378
"10998","lines",-1.6186242794
"10999","lines",-1.49603585078
"11000","lines",-2.35133986614
"11001","lines",-1.4959635975
"11002","lines",-1.47949413791
"11003","lines",-1.49579145156
"11004","lines",-1.47168284069
"11005","lines",-2.68702084642
"11006","lines",-1.49993991346
"11007","lines",-2.21661490763
"11008","lines",-1.30450870119
"11009","lines",-1.45543920274
"11010","lines",-1.49866010217
"11011","lines",-1.49727551217
"11012","lines",-1.45409631405
"11013","lines",-1.48998556577
"11014","lines",-1.49575659259
"11015","lines",-1.49960017504
"11016","lines",-1.49866359773
"11017","lines",-1.49843328264
"11018","lines",-1.44564511834
"11019","lines",-1.49668613431
"11020","lines",-1.71338132166
"11021","lines",-1.5249941786
"11022","lines",-2.38548075061
"11023","lines",-1.49101602142
"11024","lines",-1.49969714279
"11025","lines",-1.82582058163
"11026","lines",-1.49664607289
"11027","lines",-1.49126417269
"11028","lines",-1.49531482614
"11029","lines",-1.9970609096
"11030","lines",-1.68395379562
"11031","lines",-1.36594317523
"11032","lines",-1.44535846519
"11033","lines",-2.05350063936
"11034","lines",-1.49185437625
"11035","lines",-1.39718001148
"11036","lines",-1.4983638118
"11037","lines",-1.89565483266
"11038","lines",-2.66738517385
"11039","lines",-2.60089341761
"11040","lines",-2.66459610372
"11041","lines",-1.46347747685
"11042","lines",-1.43807756699
"11043","lines",-1.49743880249
"11044","lines",-1.49965084637
"11045","lines",-1.49930646805
"11046","lines",-2.12696686298
"11047","lines",-1.44499655396
"11048","lines",-1.41092969376
"11049","lines",-1.49968882306
"11050","lines",-1.29861196232
"11051","lines",-1.49993344846
"11052","lines",-1.48888951085
"11053","lines",-1.60650622666
"11054","lines",-2.23052864869
"11055","lines",-1.69671324649
"11056","lines",-1.4939093625
"11057","lines",-1.49789933244
"11058","lines",-1.47295021379
"11059","lines",-1.49991915426
"11060","lines",-1.80023840548
"11061","lines",-1.4841523187
"11062","lines",-1.42557182866
"11063","lines",-2.49347452339
"11064","lines",-2.0000371095
"11065","lines",-1.49860351217
"11066","lines",-1.49436664744
"11067","lines",-1.48481522584
"11068","lines",-1.49598215572
"11069","lines",-2.10464377509
"11070","lines",-1.42637966503
"11071","lines",-1.4993769284
"11072","lines",-1.45619720365
"11073","lines",-1.48003145073
"11074","lines",-1.49788590822
"11075","lines",-1.49002735724
"11076","lines",-1.49815712385
"11077","lines",-1.67388939258
"11078","lines",-1.49965957779
"11079","lines",-1.49388704614
"11080","lines",-1.49995486096
"11081","lines",-1.49961826787
"11082","lines",-1.49896355147
"11083","lines",-1.49688288273
"11084","lines",-1.32978372615
"11085","lines",-1.49483837505
"11086","lines",-1.41596382554
"11087","lines",-1.49713085645
"11088","lines",-1.49716518917
"11089","lines",-2.0968538882
"11090","lines",-1.49991416514
"11091","lines",-1.46788852342
"11092","lines",-1.49994372568
"11093","lines",-1.49267746377
"11094","lines",-1.49685277018
"11095","lines",-1.28890125325
"11096","lines",-1.42724355613
"11097","lines",-1.49989647902
"11098","lines",-1.49992838841
"11099","lines",-1.20297521952
"11100","lines",-1.35868189832
"11101","lines",-1.49999680922
"11102","lines",-1.49985699069
"11103","lines",-1.4998442024
"11104","lines",-1.49783806841
"11105","lines",-1.22964726898
"11106","lines",-2.55345300776
"11107","lines",-1.49993511679
"11108","lines",-1.44961684245
"11109","lines",-1.49974149212
"11110","lines",-2.15840760781
"11111","lines",-1.49942924519
"11112","lines",-1.49982710663
"11113","lines",-1.46117075842
"11114","lines",-1.45329969057
"11115","lines",-1.48905492009
"11116","lines",-2.49206144916
"11117","lines",-1.09725607321
"11118","lines",-1.48238678956
"11119","lines",-1.48289557963
"11120","lines",-1.49868082066
"11121","lines",-1.4992054028
"11122","lines",-1.49657435469
"11123","lines",-1.46765738109
"11124","lines",6.58993400539e-05
"11125","lines",-2.08137439266
"11126","lines",-1.49879343826
"11127","lines",-1.48103146071
"11128","lines",-1.43485837381
"11129","lines",-1.49210084478
"11130","lines",-1.49704027763
"11131","lines",-1.4977509221
"11132","lines",-1.22899187617
"11133","lines",-1.29341322341
"11134","lines",-1.66787976073
"11135","lines",-0.985219045099
"11136","lines",0.000147663557899
"11137","lines",-1.4999410014
"11138","lines",-1.49947425306
"11139","lines",-0.963282789199
"11140","lines",-2.23396971774
"11141","lines",0.000157822794402
"11142","lines",-1.71771926617
"11143","lines",-1.49616804371
"11144","lines",-0.905359230024
"11145","lines",-1.24675648983
"11146","lines",-1.48800093701
"11147","lines",-1.20198353399
"11148","lines",-1.49517648441
"11149","lines",-1.41064836076
"11150","lines",-1.49605327323
"11151","lines",-1.42038117774
"11152","lines",-1.48582417747
"11153","lines",-1.39830363676
"11154","lines",-1.49438389157
"11155","lines",-1.49981795316
"11156","lines",0.00131271272431
"11157","lines",0.0623887706671
"11158","lines",-1.34458085667
"11159","lines",-1.45546956267
"11160","lines",-1.20803857142
"11161","lines",-1.48545793572
"11162","lines",-1.24492077158
"11163","lines",-1.49887521768
"11164","lines",0.00799331153718
"11165","lines",-1.4998576857
"11166","lines",-0.963748755915
"11167","lines",-1.49411647873
"11168","lines",0.00118566080027
"11169","lines",0.00322435710028
"11170","lines",0.00509002294507
"11171","lines",-1.4992694511
"11172","lines",0.0618026927897
"11173","lines",-1.49862377325
"11174","lines",0.0280922915181
"11175","lines",0.00829863193264
"11176","lines",-1.39814831694
"11177","lines",0.0107523241263
"11178","lines",3.53051014696e-05
"11179","lines",-0.840511015325
"11180","lines",0.00456927002706
"11181","lines",0.00181780021628
"11182","lines",-0.00503960623625
"11183","lines",-1.09079269652
"11184","lines",-1.49501027797
"11185","lines",-0.985154047874
"11186","lines",0.00130742666786
"11187","lines",8.06781492617e-07
"11188","lines",0.00176320390849
"11189","lines",0.00669871698654
"11190","lines",0.000345207930493
"11191","lines",-2.25502867573
"11192","lines",-1.34261347357
"11193","lines",-0.90548964412
"11194","lines",0.00178256144629
"11195","lines",0.0109585538871
"11196","lines",-1.28800420821
"11197","lines",0.0074274300496
"11198","lines",0.00349818134109
"11199","lines",0.000136600372109
"11200","lines",0.000592912300999
"11201","lines",0.0172126817971
"11202","lines",0.000111748698455
"11203","lines",0.133822294796
"11204","lines",0.00164278532875
"11205","lines",0.000235368753237
"11206","lines",-1.34047177918
"11207","lines",0.00458954610404
"11208","lines",0.035742927152
"11209","lines",-1.15485945316
"11210","lines",0.00282276087938
"11211","lines",0.000835353945875
"11212","lines",0.000166996643767
"11213","lines",4.1018896642e-05
"11214","lines",-1.47512205195
"11215","lines",0.011571357335
"11216","lines",0.00442931387386
"11217","lines",0.0882494597103
"11218","lines",0.00999752627726
"11219","lines",0.0125489675641
"11220","lines",1.08415560836e-05
"11221","lines",0.000138484488597
"11222","lines",0.000134158858984
"11223","lines",0.00782790846577
"11224","lines",0.00195076084962
"11225","lines",2.18986323603e-05
"11226","lines",0.000772222416165
"11227","lines",0.00925952871333
"11228","lines",0.000513994436247
"11229","lines",6.36600239906e-05
"11230","lines",0.105952352018
"11231","lines",-0.87608758083
"11232","lines",0.0780306396173
"11233","lines",0.00109595548656
"11234","lines",0.156238777865
"11235","lines",8.60913389608e-06
"11236","lines",0.10735560677
"11237","lines",0.0297922739757
"11238","lines",0.000247272716053
"11239","lines",0.0196104263226
"11240","lines",0.00213863620343
"11241","lines",0.0215716025916
"11242","lines",0.00248438542707
"11243","lines",5.51113806627e-05
"11244","lines",0.00025414237634
"11245","lines",0.000465914840664
"11246","lines",0.00127046785406
"11247","lines",0.00849670234656
"11248","lines",0.000356169412563
"11249","lines",0.000791126134401
"11250","lines",0.000539172116147
"11251","lines",0.0113657550157
"11252","lines",1.17606190669e-05
"11253","lines",0.00244818434217
"11254","lines",0.0163278280545
"11255","lines",0.000248200847498
"11256","lines",0.0200675380166
"11257","lines",0.00749201818799
"11258","lines",0.0218332887136
"11259","lines",0.108963423301
"11260","lines",0.00045230910416
"11261","lines",7.95814451339e-06
"11262","lines",0.000813598551178
"11263","lines",2.78362251972e-06
"11264","lines",0.0127083935656
"11265","lines",0.00186647376393
"11266","lines",0.00773548691869
"11267","lines",0.000242950272001
"11268","lines",0.00175612573327
"11269","lines",0.00889158676959
"11270","lines",0.000135834121671
"11271","lines",0.00538375184925
"11272","lines",0.00134070509465
"11273","lines",0.00585951911794
"11274","lines",6.16939844787e-05
"11275","lines",0.000288974345173
"11276","lines",0.0318379211977
"11277","lines",0.00111331734237
"11278","lines",1.12773114632e-05
"11279","lines",5.67048402736e-05
"11280","lines",0.0954978589383
"11281","lines",7.08446916088e-06
"11282","lines",0.00623480966468
"11283","lines",0.00730668303601
"11284","lines",0.000118222776512
"11285","lines",0.000123852489347
"11286","lines",0.0015781611161
"11287","lines",0.0339659007756
"11288","lines",0.0192452031637
"11289","lines",3.3734003163e-05
"11290","lines",0.00578899334176
"11291","lines",0.000613281903213
"11292","lines",0.021432822767
"11293","lines",0.000210501263568
"11294","lines",0.112478095634
"11295","lines",1.01061495832e-05
"11296","lines",-0.00296605335855
"11297","lines",-1.36966552105
"11298","lines",0.000206052854105
"11299","lines",0.00565829959932
"11300","lines",0.00217868078131
"11301","lines",0.000706792398128
"11302","lines",5.41701526911e-05
"11303","lines",0.000971274994715
"11304","lines",0.000422497400429
"11305","lines",0.000281484390173
"11306","lines",0.00160640003146
"11307","lines",2.25589691246e-05
"11308","lines",0.0172000001712
"11309","lines",0.000248052099993
"11310","lines",0.0333411340412
"11311","lines",0.111609440349
"11312","lines",0.00144824484293
"11313","lines",-0.00850745669173
"11314","lines",0.000686243949829
"11315","lines",0.000170266592366
"11316","lines",0.000209845632917
"11317","lines",0.000392109460022
"11318","lines",0.00495329342594
"11319","lines",1.22611698391e-05
"11320","lines",0.00020478609414
"11321","lines",0.000427825132409
"11322","lines",0.0216189380029
"11323","lines",0.000675052535395
"11324","lines",0.00698223041213
"11325","lines",0.0456815113867
"11326","lines",0.0575490144042
"11327","lines",0.000179506391812
"11328","lines",0.0419470456807
"11329","lines",0.000389767075416
"11330","lines",0.0161785870511
"11331","lines",0.00058599239408
"11332","lines",0.000679728714654
"11333","lines",0.000691243553121
"11334","lines",0.000442565821044
"11335","lines",0.000684052487397
"11336","lines",5.62879950698e-05
"11337","lines",0.00231947165722
"11338","lines",0.00166898171697
"11339","lines",0.0163747552679
"11340","lines",8.66665380712e-05
"11341","lines",0.0590395947119
"11342","lines",0.0100383782131
"11343","lines",0.000522067846663
"11344","lines",0.00618248901958
"11345","lines",-0.000214992495995
"11346","lines",0.000252710269223
"11347","lines",0.000138958564358
"11348","lines",5.48295815181e-05
"11349","lines",0.00211146643757
"11350","lines",0.008232357172
"11351","lines",8.43046232047e-05
"11352","lines",0.00720608959588
"11353","lines",0.00254570101392
"11354","lines",0.00113724627695
"11355","lines",0.0183418029207
"11356","lines",0.00162186658713
"11357","lines",0.00139140253466
"11358","lines",0.0156696516219
"11359","lines",0.000330442589305
"11360","lines",0.0836605535459
"11361","lines",0.000348136488086
"11362","lines",0.00166238959863
"11363","lines",0.00559547599564
"11364","lines",0.00010970316864
"11365","lines",0.00967085743368
"11366","lines",0.0520716880069
"11367","lines",0.00047038908123
"11368","lines",0.0320356421482
"11369","lines",0.0032179763632
"11370","lines",0.0141031139477
"11371","lines",0.00262838785345
"11372","lines",0.102112532487
"11373","lines",-0.00347415736279
"11374","lines",0.0102361990633
"11375","lines",-0.00575745734084
"11376","lines",0.00017055256615
"11377","lines",0.097961304315
"11378","lines",9.47897651202e-05
"11379","lines",0.000917385716988
"11380","lines",0.000925173242856
"11381","lines",0.0298567038688
"11382","lines",0.00036096012784
"11383","lines",0.00354923028557
"11384","lines",4.57939734092e-05
"11385","lines",0.00350080111327
"11386","lines",0.0119870674071
"11387","lines",0.0217770356425
"11388","lines",0.000363551104452
"11389","lines",3.49317519034e-05
"11390","lines",0.0717759317691
"11391","lines",2.84179272727e-05
"11392","lines",0.000854297923483
"11393","lines",0.0019919999579
"11394","lines",0.0833981466189
"11395","lines",0.0150199897219
"11396","lines",0.000100863539732
"11397","lines",0.000136215428926
"11398","lines",0.0286501026852
"11399","lines",2.71771397943e-05
"11400","lines",0.000127805250261
"11401","lines",0.000372937367635
"11402","lines",9.44968780408e-05
"11403","lines",0.000755243877278
"11404","lines",8.47783714942e-05
"11405","lines",0.00142588401016
"11406","lines",0.000100818738127
"11407","lines",0.135640918202
"11408","lines",0.000534017222351
"11409","lines",0.000602481211062
"11410","lines",0.00129516575207
"11411","lines",0.0999328037879
"11412","lines",0.0658595031033
"11413","lines",0.00579805585655
"11414","lines",0.000714561827029
"11415","lines",0.0152131518441
"11416","lines",0.00287358955232
"11417","lines",0.000623480312714
"11418","lines",0.00229773925901
"11419","lines",0.0182316370719
"11420","lines",5.58851737835e-06
"11421","lines",0.000573186401501
"11422","lines",0.0887811646216
"11423","lines",0.00531281668395
"11424","lines",0.00710439523879
"11425","lines",0.000748926349959
"11426","lines",0.00382739151998
"11427","lines",0.000418552986862
"11428","lines",0.0883188534833
"11429","lines",0.189371766495
"11430","lines",1.72392725556e-05
"11431","lines",0.00691821627072
"11432","lines",0.00228880227633
"11433","lines",0.0521957155771
"11434","lines",0.00111633198407
"11435","lines",0.000192557767548
"11436","lines",0.000288614735928
"11437","lines",0.0071419997257
"11438","lines",2.04806328096e-05
"11439","lines",0.267622515599
"11440","lines",0.0292095387038
"11441","lines",0.0237130195087
"11442","lines",0.763437238549
"11443","lines",0.0941845286602
"11444","lines",0.00612458005274
"11445","lines",0.00570699395983
"11446","lines",0.0936440756362
"11447","lines",0.00203213490974
"11448","lines",0.00557340992577
"11449","lines",0.00211228166756
"11450","lines",0.00056198385533
"11451","lines",0.00122691902935
"11452","lines",7.71781769633e-05
"11453","lines",0.00507018046149
"11454","lines",0.000327344307857
"11455","lines",0.00527676863882
"11456","lines",0.000484379877778
"11457","lines",0.0218434305135
"11458","lines",0.000600221260291
"11459","lines",9.17921578368e-05
"11460","lines",0.141131189873
"11461","lines",0.221045600923
"11462","lines",0.157472245437
"11463","lines",0.00252919637764
"11464","lines",0.188574088005
"11465","lines",0.404464855816
"11466","lines",4.86470662055e-06
"11467","lines",0.00931949467096
"11468","lines",0.00192616735809
"11469","lines",0.000130508998598
"11470","lines",1.7860259082e-05
"11471","lines",0.4793605934
"11472","lines",0.0275974765873
"11473","lines",0.0202657647879
"11474","lines",0.00223607473566
"11475","lines",0.0937601792737
"11476","lines",0.00468710562024
"11477","lines",0.00272367962595
"11478","lines",0.00535655052231
"11479","lines",0.0422393756696
"11480","lines",9.26025980309e-05
"11481","lines",2.27903863218e-05
"11482","lines",0.00365455960244
"11483","lines",0.000985841936136
"11484","lines",0.0054971600456
"11485","lines",0.00329872825127
"11486","lines",0.111321859102
"11487","lines",0.550681597536
"11488","lines",0.00543931818622
"11489","lines",0.0146434842299
"11490","lines",0.0055691001129
"11491","lines",0.0495157308148
"11492","lines",0.13050432827
"11493","lines",0.00514841502681
"11494","lines",0.00262123773664
"11495","lines",3.3464468855e-05
"11496","lines",0.0415632771759
"11497","lines",0.000299224863351
"11498","lines",0.00239049903498
"11499","lines",0.229474684879
"11500","lines",0.0725068672859
"11501","lines",0.0290460442049
"11502","lines",0.0132708049711
"11503","lines",0.000524003557372
"11504","lines",0.00285456585911
"11505","lines",0.00104163144969
"11506","lines",0.150209413022
"11507","lines",0.000681893181768
"11508","lines",0.0899813043795
"11509","lines",0.207543362505
"11510","lines",0.018728444426
"11511","lines",0.898354737299
"11512","lines",0.000233713740383
"11513","lines",0.40742812266
"11514","lines",0.0435863959678
"11515","lines",1.67986194674
"11516","lines",0.00692015335606
"11517","lines",0.000456040108167
"11518","lines",0.0306324277325
"11519","lines",0.0177409453925
"11520","lines",0.000263590912758
"11521","lines",0.179050997215
"11522","lines",0.467681155823
"11523","lines",0.272133474587
"11524","lines",0.0242284270501
"11525","lines",0.00062385602733
"11526","lines",0.746946133514
"11527","lines",0.918052644231
"11528","lines",1.501096597
"11529","lines",0.00654647205453
"11530","lines",0.304084568477
"11531","lines",0.116015472886
"11532","lines",0.000108902111111
"11533","lines",0.00348041217326
"11534","lines",1.5369327952
"11535","lines",0.691851556034
"11536","lines",1.2596834451
"11537","lines",0.359204144632
"11538","lines",0.115007027189
"11539","lines",0.156886874019
"11540","lines",0.161397671019
"11541","lines",0.383424954328
"11542","lines",0.0174016251668
"11543","lines",0.25824383166
"11544","lines",0.24215131332
"11545","lines",1.04614095462
"11546","lines",0.553264086324
"11547","lines",0.00412588128481
"11548","lines",0.0878437528011
"11549","lines",0.359613270919
"11550","lines",0.00058337118072
"11551","lines",1.5011512466
"11552","lines",0.177388558053
"11553","lines",1.50038422322
"11554","lines",0.681919903372
"11555","lines",1.50012017864
"11556","lines",1.50202523553
"11557","lines",0.033282530265
"11558","lines",0.870613011172
"11559","lines",0.986160318528
"11560","lines",1.50240608062
"11561","lines",1.51918708136
"11562","lines",0.519570360458
"11563","lines",1.38682386926
"11564","lines",1.2262705861
"11565","lines",0.824697941539
"11566","lines",0.952752967339
"11567","lines",1.30623771593
"11568","lines",1.50023377022
"11569","lines",0.624308921761
"11570","lines",0.00215121950129
"11571","lines",1.44535766608
"11572","lines",1.50059453544
"11573","lines",0.486310711816
"11574","lines",0.000425441557056
"11575","lines",1.50025439205
"11576","lines",0.165339140064
"11577","lines",1.50005053193
"11578","lines",1.50004301621
"11579","lines",0.0136828227953
"11580","lines",1.50094461958
"11581","lines",1.07990164843
"11582","lines",0.87307076378
"11583","lines",1.50013157637
"11584","lines",0.215893650971
"11585","lines",0.497006324964
"11586","lines",0.0294705938558
"11587","lines",1.21160576148
"11588","lines",1.50000199061
"11589","lines",1.51575952392
"11590","lines",0.0360966399483
"11591","lines",1.50058774157
"11592","lines",0.0567516182123
"11593","lines",1.50155265233
"11594","lines",0.45433688465
"11595","lines",1.50000015101
"11596","lines",1.25890640278
"11597","lines",0.657712344927
"11598","lines",0.0729726946718
"11599","lines",1.50216421956
"11600","lines",1.52509966446
"11601","lines",0.352340559392
"11602","lines",1.50010028871
"11603","lines",0.701457072061
"11604","lines",1.5012382694
"11605","lines",0.720008813047
"11606","lines",0.713140085407
"11607","lines",1.50084619918
"11608","lines",0.63106961565
"11609","lines",0.626565205699
"11610","lines",0.475875783656
"11611","lines",0.109939565899
"11612","lines",0.40764784329
"11613","lines",1.15224073573
"11614","lines",0.238670090285
"11615","lines",0.528691219801
"11616","lines",0.0424771429213
"11617","lines",1.339875716
"11618","lines",0.0006976706987
"11619","lines",1.50003634194
"11620","lines",1.50001600917
"11621","lines",0.63019044988
"11622","lines",0.83834735891
"11623","lines",1.15100366014
"11624","lines",1.51070131601
"11625","lines",0.103317369738
"11626","lines",1.19665995152
"11627","lines",1.65847908918
"11628","lines",0.408826044345
"11629","lines",1.01041299688
"11630","lines",1.50541958236
"11631","lines",0.0885003109611
"11632","lines",1.341326751
"11633","lines",0.764969887464
